状態	match	owner_slug	series_key	title	subtitle	number	isbn	release_date	date_gap_days	imprint	edition_type	authors	材料
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		5	9784592142454	2005-12-04	7503	Jets comics	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-o-tsuki-made-tsuretette	qid:Q268789|name:私を月まで連れてって!	私を月まで連れてって!		6	9784592142461	2005-12-04	6924	Jets comics	standard	竹宮惠子	未取得
DUP	SIBLING	watashi-to-iu-neko	qid:Q11286538|name:私という猫	私という猫		1	9784344828544	2013-06-24	1819	バーズコミックススペシャル	standard	イシデ電	未取得
DUP	SIBLING	watashi-to-iu-neko	qid:Q11286538|name:私という猫	私という猫		1	9784344831070	2014-04	2100	バーズコミックススペシャル	standard	イシデ電	未取得
DUP	TITLE	watashi-to-iu-neko	qid:Q11286538|name:私という猫|sub:終の道	私という猫	終の道	1	9784344843769	2019-02	3867	バーズコミックススペシャル	standard	イシデ電	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		1	9784091603913	1996-01-15	4428	スーパー・ビジュアル・コミックス	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		1	9784091621733	2003-01	6971	My first wide	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		1	9784091828651	2009-12	9497	BIG COMICS SPECIAL	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		2	9784091603920	1996-03-15	4457	スーパー・ビジュアル・コミックス	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		2	9784091621740	2003-01	6940	My first wide	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		2	9784091828668	2009-12	9466	BIG COMICS SPECIAL	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		3	9784091603937	1996-05-15	4336	スーパー・ビジュアル・コミックス	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		3	9784091621771	2003-02	6789	My first wide	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		3	9784091830999	2010-02	9346	BIG COMICS SPECIAL	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		4	9784091603944	1996-07-15	4366	スーパー・ビジュアル・コミックス	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		4	9784091621788	2003-02	6758	My first wide	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		4	9784091831002	2010-02	9315	BIG COMICS SPECIAL	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		5	9784091603951	1996-09-15	4216	スーパー・ビジュアル・コミックス	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		5	9784091831088	2010-03	9131	BIG COMICS SPECIAL	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		6	9784091603968	1996-11-15	4246	スーパー・ビジュアル・コミックス	standard	楳図かずお	未取得
DUP	SIBLING	watashi-wa-shingo	qid:Q1141948|name:わたしは真悟	わたしは真悟		6	9784091831095	2010-03	9100	BIG COMICS SPECIAL	standard	楳図かずお	未取得
DUP	SIBLING	watashihabara	qid:Q11668955|name:私は薔薇	私は薔薇		1	9784575721515	1999-01	3302	4	standard	高口里純	未取得
DUP	SIBLING	watashihabara	qid:Q11668955|name:私は薔薇	私は薔薇		2	9784575721522	1999-01	3302	5	standard	高口里純	未取得
DUP	SIBLING	watashitachi-ga-koisuru-wake	name:ma2|name:私たちが恋する理由	私たちが恋する理由		1	9784910526621	2024-09-06	1247	OUR FEEL	standard	ma2	未取得
DUP	SIBLING	watashitachi-ga-koisuru-wake	name:ma2|name:私たちが恋する理由	私たちが恋する理由		2	9784910526638	2024-09-06	972	OUR FEEL	standard	ma2	未取得
DUP	SIBLING	watashitachi-ga-koisuru-wake	name:ma2|name:私たちが恋する理由	私たちが恋する理由		3	9784910526645	2024-09-06	700	OUR FEEL	standard	ma2	未取得
DUP	SIBLING	watashitachi-ga-koisuru-wake	name:ma2|name:私たちが恋する理由	私たちが恋する理由		4	9784910526652	2024-09-06	456	OUR FEEL	standard	ma2	未取得
DUP	SIBLING	watashitachi-wa-hanshokushiteiru	qid:Q3081347|name:私たちは繁殖している	私たちは繁殖している		1	9784043444052	2001-02	2413	角川文庫	bunkobon	内田春菊	未取得
DUP	SIBLING	watashitachi-wa-hanshokushiteiru	qid:Q3081347|name:私たちは繁殖している	私たちは繁殖している		1	9784043444069	2001-04	2472	角川文庫	bunkobon	内田春菊	未取得
DUP	SIBLING	watashitachi-wa-hanshokushiteiru	qid:Q3081347|name:私たちは繁殖している	私たちは繁殖している		1	9784043444274	2004-06	3629	角川文庫	bunkobon	内田春菊	未取得
DUP	SIBLING	watashitachi-wa-hanshokushiteiru	qid:Q3081347|name:私たちは繁殖している	私たちは繁殖している		1	9784043444427	2007-03	4632	角川文庫	bunkobon	内田春菊	未取得
DUP	SIBLING	watashitachi-wa-hanshokushiteiru	qid:Q3081347|name:私たちは繁殖している	私たちは繁殖している		1	9784043444434	2008-10	5212	角川文庫	bunkobon	内田春菊	未取得
DUP	SIBLING	watashitachi-wa-hanshokushiteiru	qid:Q3081347|name:私たちは繁殖している	私たちは繁殖している		1	9784043444441	2010-10	5942	角川文庫	bunkobon	内田春菊	未取得
DUP	SIBLING	watashitachi-wa-hanshokushiteiru	qid:Q3081347|name:私たちは繁殖している	私たちは繁殖している		1	9784821174270	2013-06	6916	Bunkasha comics	standard	内田春菊	未取得
DUP	SIBLING	water-nananan	qid:Q271632|name:Water.	Water.		1	9784838710065	1998-08	924	Mag comics	standard	魚喃キリコ	未取得
DUP	TITLE	water-nananan	qid:Q271632|name:Water	Water		1	9784396764081	2007-04	4089		standard	魚喃キリコ	未取得
DUP	SIBLING	wayu-pureibakku	qid:Q11648379|name:和由プレイバック	和由プレイバック		1	9784886533999	1992-04	1431	Hard comics	standard	鈴宮和由	未取得
DUP	SIBLING	wayu-pureibakku	qid:Q11648379|name:和由プレイバック	和由プレイバック		2	9784886534002	1992-04	1461	Hard comics	standard	鈴宮和由	未取得
DUP	SIBLING	waza-no-tabibito	qid:Q3509589|name:技の旅人	技の旅人		1	9784091234483	2011-11-23	22	少年サンデーコミックス	standard	松江名俊	未取得
DUP	SIBLING	wazuka-itchomae	qid:Q710238|name:わずかいっちょまえ	わずかいっちょまえ		1	9784757713178	2003-03	4383	BEAM COMIX	standard	星里もちる	未取得
DUP	SIBLING	wedding-license	qid:Q268789|name:ウェディング・ライセンス	ウェディング・ライセンス		1	9784048521352	1990-04-17	4976	あすかコミックスDX	standard	竹宮惠子	未取得
DUP	TITLE	weiss-no-sora	qid:Q8919169|name:ヴァイスの空	ヴァイスの空		1	9784861764578	2009-01	2026	CR comics	standard	あさりよしとお / カサハラテツロー	未取得
DUP	SIBLING	what-s-michael	qid:Q376174|name:What's Michael?	What's Michael?		1	9784063707540	2010-08	9326	講談社漫画文庫	bunkobon	小林まこと	未取得
DUP	SIBLING	what-s-michael	qid:Q376174|name:What's Michael?	What's Michael?		2	9784063707595	2010-09	9084	講談社漫画文庫	bunkobon	小林まこと	未取得
DUP	SIBLING	what-s-michael	qid:Q376174|name:What's Michael?	What's Michael?		3	9784063707632	2010-10	8845	講談社漫画文庫	bunkobon	小林まこと	未取得
DUP	SIBLING	what-s-michael	qid:Q376174|name:What's Michael?	What's Michael?		4	9784063707656	2010-11	8633	講談社漫画文庫	bunkobon	小林まこと	未取得
DUP	SIBLING	what-s-michael	qid:Q376174|name:What's Michael?	What's Michael?		5	9784063707694	2010-12	8481	講談社漫画文庫	bunkobon	小林まこと	未取得
DUP	SIBLING	white-album	qid:Q11451518|name:ホワイトアルバム	ホワイトアルバム		1	9784063290295	1999-09	4001	KCフェニックス	standard	安達哲	未取得
DUP	TITLE	who-fighter	qid:Q11565237|name:Who Fighter	Who Fighter		1	9784418071258	2007-08	1277	アリババコミックス	standard	滝沢聖峰	未取得
DUP	SIBLING	wild-7	qid:Q11517058|name:ワイルド7	ワイルド7		1	9784785937591	2012-01	3929	YKコミックス	standard	望月三起也 / 雨蘭	未取得
DUP	SIBLING	wild-adapter	qid:Q445265|name:WILD ADAPTER	WILD ADAPTER		1	9784199601613	2001-07	3775	Chara comic special	standard	峰倉かずや	未取得
DUP	SIBLING	wild-adapter	qid:Q445265|name:WILD ADAPTER	WILD ADAPTER		2	9784199601903			キャラコミックス	standard	峰倉かずや	未取得
DUP	SIBLING	wild-cats	qid:Q460877|name:WILD CATS	WILD CATS		1	9784592142706	2006-09-03	2374	Jets comics	standard	清水玲子	未取得
DUP	SIBLING	wild-rock	name:高嶋上総|name:ワイルド・ロック	ワイルド・ロック		1	9784862631732	2007-05	1847	Be-boy comics	standard	高嶋上総	未取得
DUP	SIBLING	wild-run	qid:Q128840517|name:ワイルド★ラン	ワイルド★ラン		1	9784886534170				standard	大宮直依	未取得
DUP	SIBLING	wine-color-monogatari	qid:Q11263590|name:ワインカラー物語	ワインカラー物語		1	9784048538213	2004-12-25	7451	Comic新現実アーカイブス	standard	かがみあきら	未取得
DUP	SIBLING	wingman	qid:Q452246|name:ウイングマン	ウイングマン		1	9784834281019	1992-10	3340		standard	桂正和 / 鳥山明	未取得
DUP	SIBLING	wingman	qid:Q452246|name:ウイングマン	ウイングマン		2	9784834281026	1992-11	3313		standard	桂正和 / 鳥山明	未取得
DUP	SIBLING	wingman	qid:Q452246|name:ウイングマン	ウイングマン		3	9784834281033	1992-12	3274		standard	桂正和 / 鳥山明	未取得
DUP	SIBLING	wingman	qid:Q452246|name:ウイングマン	ウイングマン		4	9784834281040	1993-01	3183		standard	桂正和 / 鳥山明	未取得
DUP	SIBLING	wingman	qid:Q452246|name:ウイングマン	ウイングマン		5	9784834281057	1993-02	3123		standard	桂正和 / 鳥山明	未取得
DUP	SIBLING	wingman	qid:Q452246|name:ウイングマン	ウイングマン		6	9784834281064	1993-03	3059		standard	桂正和 / 鳥山明	未取得
DUP	SIBLING	wingman	qid:Q452246|name:ウイングマン	ウイングマン		7	9784834281071	1993-04	2998		standard	桂正和 / 鳥山明	未取得
DUP	SIBLING	wink	qid:Q11270838|name:Wink	Wink		1	9784041065136	2017-12	10364	ASUKA COMICS DX	standard	たかはまこ	未取得
DUP	TITLE	wish	name:Clamp|name:Wish|sub:～ずっといっしょにいてほしい～Memorial illust collection	Wish	～ずっといっしょにいてほしい～Memorial illust collection	1	9784048533867	2001-12	2009		standard	CLAMP	未取得
DUP	SIBLING	witch-craft-works	qid:Q11549118|name:ウィッチクラフトワークス	ウィッチクラフトワークス		8	9784063880267	2015-01	6	アフタヌーンKC	standard	水薙竜	未取得
DUP	SIBLING	wolf-guy	name:泉谷あゆみ|name:ウルフガイ	ウルフガイ		1	9784253247719	2014-12	2648	Akita top comics wide	standard	平井和正 / 泉谷あゆみ / 余湖裕輝	未取得
DUP	SIBLING	wolf-guy	name:泉谷あゆみ|name:ウルフガイ	ウルフガイ		1	9784253247726	2015-01	2679	Akita top comics wide	standard	平井和正 / 泉谷あゆみ / 余湖裕輝	未取得
DUP	SIBLING	wolf-guy	name:泉谷あゆみ|name:ウルフガイ	ウルフガイ		1	9784253247733	2015-02	2710	Akita top comics wide	standard	平井和正 / 泉谷あゆみ / 余湖裕輝	未取得
DUP	SIBLING	wolf-guy	name:泉谷あゆみ|name:ウルフガイ	ウルフガイ		1	9784253247740	2015-03	2738	Akita top comics wide	standard	平井和正 / 泉谷あゆみ / 余湖裕輝	未取得
DUP	TITLE	woman	qid:Q11496558|name:WOMAN	WOMAN		1	9784776796985	2018-09	2972	Next comics	standard	戸田誠二	未取得
DUP	SIBLING	wonder	qid:Q11553312|name:WONDER!	WONDER!		14	9784575334753	2012-03	60	JOUR COMICS	standard	河あきら	未取得
DUP	SIBLING	wonderful-days	qid:Q11618332|name:ワンダフルデイズ	ワンダフルデイズ		1	9784832247000	2016-06	3763	Kirara menu	standard	荒井チェリー	未取得
DUP	SIBLING	wonderful-days	qid:Q11618332|name:ワンダフルデイズ	ワンダフルデイズ		3	9784832247154	2016-07	2834	Kirara menu	standard	荒井チェリー	未取得
DUP	SIBLING	woody-kane	qid:Q11122214|name:ウッディケーン	ウッディケーン		1	9784063930603	2016-10	5078	KCDX	standard	横内なおき	未取得
DUP	SIBLING	woody-kane	qid:Q11122214|name:ウッディケーン	ウッディケーン		3	9784063930825	2016-11	4775	KCDX	standard	横内なおき	未取得
DUP	SIBLING	working	qid:Q11671779|name:Working!!	Working!!		11	9784757536173	2012-11	0	ヤングガンガンコミックス	standard	高津カリノ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		1	9784253243315	2010-04	2861	Akita top comics wide	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		1	9784253243360	2012-10	3775	Akita top comics wide	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		1	9784253246613	2014-11	4536	Akita top comics wide	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		1	9784253246620	2014-12	4566	Akita top comics wide	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		1	9784253246637	2015-01	4597	Akita top comics wide	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		1	9784253246644	2015-02	4628	Akita top comics wide	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		1	9784253246651	2015-03	4656	Akita top comics wide	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		1	9784253246668	2015-04	4687	Akita top comics wide	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		1	9784253254519	2019-06	6209	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		10	9784253254601	2019-10	5377	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		11	9784253254618	2019-11	5288	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		12	9784253254625	2019-11	5135	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		13	9784253254632	2019-12	5073	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		14	9784253254649	2019-12	4958	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		15	9784253254656	2020-01	4861	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		16	9784253254663	2020-01	4739	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		17	9784253254670	2020-02	4655	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		18	9784253254687	2020-02	4527	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		19	9784253254694	2020-03	4403	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		2	9784253243322	2010-05	2891	Akita top comics wide	standard	髙橋ヒロシ	未取得
DUP	SIBLING	worst	qid:Q2279877|name:WORST	WORST		2	9784253254526	2019-06	6209	SHŌNEN CHAMPION COMICS EXTRA	standard	髙橋ヒロシ	未取得
