sid	title	signals	n_authors	confidence
129228	マップス・シェアードワールド	巻内多作家	6	低(要確認)
129393	名探偵浅見光彦＆旅情ミステリーコミックセレクション	巻内多作家	6	低(要確認)
129404	翡翠抄	巻内多作家	6	低(要確認)
129406	銀鈴夜話	巻内多作家	6	低(要確認)
129641	PLATINUM BOYS	巻内多作家	6	低(要確認)
129865	原爆といのち	巻内多作家	6	低(要確認)
130302	30デイズ・ナイト	巻内多作家	6	低(要確認)
130481	A. Delgerjargal ; artists, Sh. Munkhbuya	巻内多作家	6	低(要確認)
130604	Astrid Lindgren och Ingrid Vang Nyman.	巻内多作家	6	低(要確認)
130645	BATMAN LOBO	巻内多作家	6	低(要確認)
130868	Calamity Jack	巻内多作家	6	低(要確認)
131047	Dagmar Lhotov「A」a, Z.K. Slab「A」y ; [ilus	巻内多作家	6	低(要確認)
131219	FENCE	巻内多作家	6	低(要確認)
131438	Girl's only	巻内多作家	6	低(要確認)
131489	HE LOVES YOU	編+巻内多作家	6	低(要確認)
131584	I LOVE YOU	編+巻内多作家	6	低(要確認)
131735	Kocour Vav「H」rinec a jeho p「H」r「A」atel「A	巻内多作家	6	低(要確認)
131736	Kocour Vav「H」rinec a jeho p「H」r「A」atel「A	巻内多作家	6	低(要確認)
132062	NOT FRIEND,BUT・・・	編+巻内多作家	6	低(要確認)
132496	SUPERMAN'78	巻内多作家	6	低(要確認)
132652	S系メガネ男子!	巻内多作家	6	低(要確認)
132720	Tales from the Jatakas	巻内多作家	6	低(要確認)
132937	Watchmen	巻内多作家	6	低(要確認)
132979	X-MENユニバース:シビル・ウォー	巻内多作家	6	低(要確認)
132984	X-men	巻内多作家	6	低(要確認)
133902	いのちの食べ方	巻内多作家	6	低(要確認)
133993	うたの☆プリンスさまっ♪	巻内多作家	6	低(要確認)
134950	きみとハジメテ♥	巻内多作家	6	低(要確認)
135395	これはゾンビですか?はい、テラ盛りおかわりです	巻内多作家	6	低(要確認)
136013	たった1人の君へ。	巻内多作家	6	低(要確認)
136774	はじめてのAFF(アドバンスト・ファイティング・ファンタジー)	編+巻内多作家	6	低(要確認)
136943	ひぐらしデイブレイクportable	巻内多作家	6	低(要確認)
137590	まんがこのミステリーが面白い!悪魔の殺人トリックSP	巻内多作家	6	低(要確認)
137607	まんがこのミステリーが面白い!謎解き推理ショーSP	巻内多作家	6	低(要確認)
137610	まんがこのミステリーが面白い!超難事件編	巻内多作家	6	低(要確認)
138136	ゆれるオモイ	巻内多作家	6	低(要確認)
138423	アイドル彼氏と熱愛???	巻内多作家	6	低(要確認)
138655	アベンジャーズ	巻内多作家	6	低(要確認)
139392	エヴァンゲリオン四コマ新世紀	巻内多作家	6	低(要確認)
140114	キャプテン・アメリカ:シビル・ウォー	巻内多作家	6	低(要確認)
140168	キラキラ男子×ダメダメ女子	巻内多作家	6	低(要確認)
140203	キング・オブ・エンブレム	巻内多作家	6	低(要確認)
140596	ケダモノ♥溺愛ダーリン	巻内多作家	6	低(要確認)
140774	コミック乱セレクション気骨稜々	巻内多作家	6	低(要確認)
140828	コミック横溝正史	巻内多作家	6	低(要確認)
140854	コミック赤川次郎ミステリー	巻内多作家	6	低(要確認)
140937	ゴジラ ルーラーズ・オブ・アース	編+巻内多作家	6	低(要確認)
140947	ゴッサム・セントラル	巻内多作家	6	低(要確認)
141638	スキ、キライ…でも好き。	巻内多作家	6	低(要確認)
141723	スター・ウォーズ 砕かれた帝国	巻内多作家	6	低(要確認)
141860	スパイダーマン:ブランニュー・デイ	巻内多作家	6	低(要確認)
142671	デスライブ!	巻内多作家	6	低(要確認)
142938	ドラえもんの小学生らくらく勉強法	巻内多作家	6	低(要確認)
142939	ドラえもんの理科おもしろい攻略 天体がわかる	巻内多作家	6	低(要確認)
142943	ドラえもんの社会科おもしろい攻略 地図がよくわかる	巻内多作家	6	低(要確認)
142944	ドラえもんの社会科おもしろい攻略 日本各地の自然とくらし	巻内多作家	6	低(要確認)
142945	ドラえもんの社会科おもしろ攻略日本の産業がわかる	巻内多作家	6	低(要確認)
143188	ニセモノ聖女は運命をくつがえす	巻内多作家	6	低(要確認)
143211	ニューアベンジャーズ:トラスト	巻内多作家	6	低(要確認)
143255	ネコじゃないモン!	巻内多作家	6	低(要確認)
143644	バットマン 真夜中の事件簿	巻内多作家	6	低(要確認)
143650	バットマン:アニメイテッド・アドベンチャー	巻内多作家	6	低(要確認)
144010	ビフォア・ウォッチメン:コメディアン/ロールシャッハ	巻内多作家	6	低(要確認)
144222	フォールン・サン	巻内多作家	6	低(要確認)
144277	フルメタル・パニック!アナザー	巻内多作家	6	低(要確認)
144575	プレデター:ハンターズファイナル	巻内多作家	6	低(要確認)
144577	プレデターバッドブラッド	巻内多作家	6	低(要確認)
144608	プロ野球因縁の対決9番勝負!!	巻内多作家	6	低(要確認)
145152	マリと子犬の物語	巻内多作家	6	低(要確認)
145403	ミュータントタートルズクラシックコレクション	巻内多作家	6	低(要確認)
145405	ミュータントタートルズラスト・ローニン	編+巻内多作家	6	低(要確認)
145889	ラストイン	巻内多作家	6	低(要確認)
146180	ルチル SWEET	巻内多作家	6	低(要確認)
146536	ワープin	巻内多作家	6	低(要確認)
146760	三体	巻内多作家	6	低(要確認)
146796	三毛猫ホームズと名探偵たち	巻内多作家	6	低(要確認)
146868	不幸令嬢でしたが、ハッピーエンドを迎えました	巻内多作家	6	低(要確認)
146869	不幸令嬢でしたが、ハッピーエンドを迎えました	巻内多作家	6	低(要確認)
147034	世話焼きキナコの××管理	巻内多作家	6	低(要確認)
147035	世話焼きキナコの××管理.	巻内多作家	6	低(要確認)
149137	制服男子、オオカミ系!	巻内多作家	6	低(要確認)
149201	剣客商売	巻内多作家	6	低(要確認)
149252	劇画 日本の黒幕	巻内多作家	6	低(要確認)
149344	勇者宇宙ソーグレーダー	巻内多作家	6	低(要確認)
149643	原色ツンデレ男子。俺様スウィート	巻内多作家	6	低(要確認)
150206	哀しき妖の恋	巻内多作家	6	低(要確認)
150524	地獄少女閻魔あいセレクション激こわストーリー	巻内多作家	6	低(要確認)
150525	地獄少女閻魔あいセレクション激こわストーリー	巻内多作家	6	低(要確認)
150577	執着ヤンデレに愛されすぎて	巻内多作家	6	低(要確認)
151140	大江戸美味いメシ	巻内多作家	6	低(要確認)
151368	太平洋の荒鷲	巻内多作家	6	低(要確認)
151669	好きです、草食男子。	巻内多作家	6	低(要確認)
151726	妖	編+巻内多作家	6	低(要確認)
151729	妖 (あやかし)	編+巻内多作家	6	低(要確認)
151732	妖 (あやかし)	編+巻内多作家	6	低(要確認)
151733	妖 (あやかし)	編+巻内多作家	6	低(要確認)
151969	婚約破棄されたりされなかったりですが、不幸令嬢になりました。	巻内多作家	6	低(要確認)
152258	宇宙戦艦ヤマト	巻内多作家	6	低(要確認)
152356	実話!怪異心霊スペシャル	巻内多作家	6	低(要確認)
152611	小さな選手の大きな夢	巻内多作家	6	低(要確認)
152723	少年嗜好Z	巻内多作家	6	低(要確認)
152772	属国日本史	巻内多作家	6	低(要確認)
152791	山怪談	巻内多作家	6	低(要確認)
152796	山村美紗ミステリー	巻内多作家	6	低(要確認)
154362	悪役令嬢からの華麗なる転身!?	巻内多作家	6	低(要確認)
154363	悪役令嬢からの華麗なる転身!?	巻内多作家	6	低(要確認)
154468	悪役令嬢みたいに断罪されそうだったけど、全力で愛されてます!不幸な運命に「ざまぁ	巻内多作家	6	低(要確認)
154522	悪霊が宿る!憑依心霊スペシャル	巻内多作家	6	低(要確認)
154724	愛される彼女愛されない彼女	巻内多作家	6	低(要確認)
155297	手塚治虫の描いた戦争	巻内多作家	6	低(要確認)
155681	放課後発情期	巻内多作家	6	低(要確認)
155972	旅情ミステリースペシャル	巻内多作家	6	低(要確認)
156016	日本の戦争哀史	巻内多作家	6	低(要確認)
156054	日露戦争	巻内多作家	6	低(要確認)
156474	最上の明医	巻内多作家	6	低(要確認)
156511	最強のロスト・バージン	巻内多作家	6	低(要確認)
156683	月光条例	巻内多作家	6	低(要確認)
156863	本格ミステリー	巻内多作家	6	低(要確認)
157167	極上カレシの甘濡れ?プロポーズ	巻内多作家	6	低(要確認)
157344	機動戦士ガンダムMSV-R ジョニー・ライデンの帰還	巻内多作家	6	低(要確認)
157347	機動戦士ガンダムN-EXTREME	巻内多作家	6	低(要確認)
157376	機動戦士ガンダムU.C.0094アクロス・ザ・スカイ	巻内多作家	6	低(要確認)
157984	永田トマトの【全国】Hなスポット探検記	巻内多作家	6	低(要確認)
158208	浅見光彦ミステリー＆旅情サスペンス	巻内多作家	6	低(要確認)
158315	涙あふれるミステリー	巻内多作家	6	低(要確認)
158613	漫画版世界の歴史	巻内多作家	6	低(要確認)
159873	異世界で愛されすぎて困ってます!	巻内多作家	6	低(要確認)
159885	異世界で淫紋が付いちゃったら、めちゃくちゃ溺愛されています!	巻内多作家	6	低(要確認)
160550	真相!禁忌都市伝説	巻内多作家	6	低(要確認)
160581	眠れぬ夜のこわい話	巻内多作家	6	低(要確認)
161609	紫電改	巻内多作家	6	低(要確認)
161817	絶対・年下男子	巻内多作家	6	低(要確認)
161898	緋色の欠片 あの空の下で	巻内多作家	6	低(要確認)
162072	美少玻璃	巻内多作家	6	低(要確認)
163202	衝撃!!凶悪犯罪ファイル	巻内多作家	6	低(要確認)
163381	言えない記憶	巻内多作家	6	低(要確認)
163485	誘惑・セレブ彼氏	巻内多作家	6	低(要確認)
163593	警視庁十津川警部の事件簿&鉄道ミステリーベストコミック	巻内多作家	6	低(要確認)
163595	警視庁捜査一課十津川警部＆トレインミステリーコミックセレクション	巻内多作家	6	低(要確認)
163775	赤川次郎三毛猫ホームズ	巻内多作家	6	低(要確認)
163778	赤川次郎三毛猫ホームズミステリー＆サスペンスセレクション  コミック	巻内多作家	6	低(要確認)
163849	超級!機動武闘伝 Gガンダム 爆熱・ネオホンコン! STAGE 3	巻内多作家	6	低(要確認)
163852	超級!機動武闘伝Gガンダム爆熱・ネオホンコン! STAGE 3	巻内多作家	6	低(要確認)
163853	超級!機動武闘伝Gガンダム爆熱・ネオホンコン! STAGE 3	巻内多作家	6	低(要確認)
164437	逆転吉原	巻内多作家	6	低(要確認)
165293	零戦撃墜王列伝	巻内多作家	6	低(要確認)
165801	鬼平犯科帳	巻内多作家	6	低(要確認)
165813	鬼平犯科帳	巻内多作家	6	低(要確認)
166103	魔王伝・S 最高危険地帯	巻内多作家	6	低(要確認)
1250	初体験プラスDX	巻内多作家	5	低(要確認)
2130	魔装学園H×H	巻内多作家	5	低(要確認)
2522	恋は、イノセント。	巻内多作家	5	低(要確認)
2821	スポーツマン宮本武蔵	巻内多作家	5	低(要確認)
2904	ヴァンドレッドすぺしゃるすてーじ	巻内多作家	5	低(要確認)
3414	10代の妊娠と結婚	巻内多作家	5	低(要確認)
5283	もっと極上生徒会	巻内多作家	5	低(要確認)
5323	恥辱姫	巻内多作家	5	低(要確認)
5325	悲恋	巻内多作家	5	低(要確認)
5520	キミと歩く道	巻内多作家	5	低(要確認)
6198	FIRST LOVE,KISS,XXX	巻内多作家	5	低(要確認)
6772	大奥大江戸秘め事白書	巻内多作家	5	低(要確認)
6812	漫画で分かる本当に気持ちのいいH	巻内多作家	5	低(要確認)
7122	ロボットポンコッツ	巻内多作家	5	低(要確認)
7123	ロボットポンコッツ2	巻内多作家	5	低(要確認)
7124	ロボットポンコッツ豪!	巻内多作家	5	低(要確認)
7303	島耕作他5大アニメ化作品共演	巻内多作家	5	低(要確認)
7304	島耕作他5大アニメ化作品登場	巻内多作家	5	低(要確認)
7540	恋はお酒に酔ってから♥	巻内多作家	5	低(要確認)
7882	5つのあこがれお仕事ストーリー	巻内多作家	5	低(要確認)
8468	ニコニコ大会まんが教室	巻内多作家	5	低(要確認)
9858	食戟のソーマL’etoile	巻内多作家	5	低(要確認)
11578	マクドナルド探偵団	巻内多作家	5	低(要確認)
12697	格差恋愛	巻内多作家	5	低(要確認)
14746	風流好色漫画帖	巻内多作家	5	低(要確認)
14800	賭ケグルイ	巻内多作家	5	低(要確認)
14868	幸せな結婚	巻内多作家	5	低(要確認)
15403	ベターマン BETTER MAN	巻内多作家	5	低(要確認)
15497	囚トラワレテ	巻内多作家	5	低(要確認)
15758	殺人犯の正体	巻内多作家	5	低(要確認)
17282	名探偵ズッコケ三人組	巻内多作家	5	低(要確認)
20329	らぶ❤友	巻内多作家	5	低(要確認)
23086	妖 (アヤカシ ) の乱	巻内多作家	5	低(要確認)
25467	デビルサマナー葛葉ライドウ対コドクノマレビト	巻内多作家	5	低(要確認)
27006	マジンガーZ対トランスフォーマー	巻内多作家	5	低(要確認)
27118	六門天外モンコレナイト	巻内多作家	5	低(要確認)
30923	アトムザ・ビギニング	巻内多作家	5	低(要確認)
31551	はずかしHな恋物語	巻内多作家	5	低(要確認)
31723	闇の斬剣	巻内多作家	5	低(要確認)
32372	機動戦士ガンダムUC星月の欠片	巻内多作家	5	低(要確認)
32498	機動戦士ガンダムNT(ナラティブ)	巻内多作家	5	低(要確認)
33998	家の光マンガクラブ	巻内多作家	5	低(要確認)
34080	オバケのQ太郎	巻内多作家	5	低(要確認)
